fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2021-10-12 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,191,12,4,Entrada,Pasajeros,2021
2021-10-13 00:00:00,ALPINE LIGHT,9478717,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-10-13 00:00:00,ATACAMA,9718947,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-10-13 00:00:00,ATLANTIC III,9001540,BUQUEBUS,76,24,0,Salida,Pasajeros,2021
2021-10-13 00:00:00,ATLANTIC III,9001540,BUQUEBUS,268,23,4,Entrada,Pasajeros,2021
2021-10-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,434,31,4,Entrada,Pasajeros,2021
2021-10-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,264,30,8,Salida,Pasajeros,2021
2021-10-13 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-10-13 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,215,13,5,Entrada,Pasajeros,2021
2021-10-13 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,91,13,0,Salida,Pasajeros,2021
2021-10-14 00:00:00,BBC MARYLAND,9433298,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-10-14 00:00:00,BBC MARYLAND,9433298,PUERTO BUENOS AIRES,0,13,0,Salida,Carga,2021
2021-10-14 00:00:00,LUIGI LAGRANGE,9292759,PUERTO BUENOS AIRES,1,28,0,Salida,Carga,2021
2021-10-14 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-10-14 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,225,13,3,Entrada,Pasajeros,2021
2021-10-14 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,58,13,1,Salida,Pasajeros,2021
2021-10-15 00:00:00,ATLANTIC III,9001540,BUQUEBUS,243,25,3,Entrada,Pasajeros,2021
2021-10-15 00:00:00,ATLANTIC III,9001540,BUQUEBUS,99,25,0,Salida,Pasajeros,2021
2021-10-15 00:00:00,ATLANTIC III,9001540,BUQUEBUS,301,27,1,Entrada,Pasajeros,2021
2021-10-15 00:00:00,ATLANTIC III,9001540,BUQUEBUS,90,23,1,Salida,Pasajeros,2021
2021-10-15 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,396,30,3,Entrada,Pasajeros,2021
2021-10-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,250,29,2,Salida,Pasajeros,2021
2021-10-15 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,285,14,6,Entrada,Pasajeros,2021
2021-10-15 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,115,14,2,Salida,Pasajeros,2021
2021-10-16 00:00:00,ATAHUALPA,9451460,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-10-16 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-10-16 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-10-16 00:00:00,YM TIPTOP,9860946,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-10-17 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-17 00:00:00,MAERSK LEON,9526966,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-10-17 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-10-17 00:00:00,YM TIPTOP,9860946,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-10-18 00:00:00,ATLANTIC III,9001540,BUQUEBUS,210,23,4,Entrada,Pasajeros,2021
2021-10-18 00:00:00,ATLANTIC III,9001540,BUQUEBUS,221,26,1,Salida,Pasajeros,2021
2021-10-18 00:00:00,ATLANTIC III,9001540,BUQUEBUS,302,28,1,Entrada,Pasajeros,2021
2021-10-18 00:00:00,ATLANTIC III,9001540,BUQUEBUS,89,27,0,Salida,Pasajeros,2021
2021-10-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,395,29,10,Entrada,Pasajeros,2021
2021-10-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,472,29,7,Salida,Pasajeros,2021
2021-10-18 00:00:00,MSC CHANNEE,9710438,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-10-18 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,199,17,2,Entrada,Pasajeros,2021
2021-10-18 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,190,13,2,Salida,Pasajeros,2021
2021-10-19 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-10-19 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-10-19 00:00:00,MAERSK LEON,9526966,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-10-19 00:00:00,MSC CHANNEE,9710438,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-10-19 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,59,13,0,Salida,Pasajeros,2021
2021-10-20 00:00:00,APOLLO,9255323,PUERTO BUENOS AIRES,0,6,0,Salida,Carga,2021
2021-10-20 00:00:00,ATLANTIC III,9001540,BUQUEBUS,130,22,1,Salida,Pasajeros,2021
2021-10-20 00:00:00,ATLANTIC III,9001540,BUQUEBUS,113,22,2,Entrada,Pasajeros,2021
2021-10-20 00:00:00,ATLANTIC III,9001540,BUQUEBUS,240,24,3,Entrada,Pasajeros,2021
2021-10-20 00:00:00,ATLANTIC III,9001540,BUQUEBUS,95,24,0,Salida,Pasajeros,2021
2021-10-20 00:00:00,CAP. JACKSON,9280380,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2021
2021-10-20 00:00:00,CAP. JACKSON,9280380,PUERTO BUENOS AIRES,0,9,0,Salida,Carga,2021
2021-10-20 00:00:00,CLIPPER TRIUMPH,9406025,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,282,29,3,Entrada,Pasajeros,2021
2021-10-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,304,29,5,Salida,Pasajeros,2021
2021-10-20 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-10-20 00:00:00,SEASPAN OSPREY,9786736,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-10-20 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,172,13,2,Entrada,Pasajeros,2021
2021-10-20 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,107,13,0,Salida,Pasajeros,2021
2021-10-21 00:00:00,ATLANTIC III,9001540,BUQUEBUS,45,22,0,Entrada,Pasajeros,2021
2021-10-21 00:00:00,ATLANTIC III,9001540,BUQUEBUS,29,22,0,Salida,Pasajeros,2021
2021-10-21 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-10-21 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-10-21 00:00:00,SEASPAN OSPREY,9786736,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-10-21 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,134,13,1,Entrada,Pasajeros,2021
2021-10-21 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,72,13,0,Salida,Pasajeros,2021
2021-10-21 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-22 00:00:00,AGIOS DIMITRIOS,9349605,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-10-22 00:00:00,ATLANTIC III,9001540,BUQUEBUS,157,23,2,Entrada,Pasajeros,2021
2021-10-22 00:00:00,ATLANTIC III,9001540,BUQUEBUS,140,24,1,Salida,Pasajeros,2021
2021-10-22 00:00:00,ATLANTIC III,9001540,BUQUEBUS,296,22,4,Entrada,Pasajeros,2021
2021-10-22 00:00:00,ATLANTIC III,9001540,BUQUEBUS,124,22,1,Salida,Pasajeros,2021
2021-10-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,341,32,13,Entrada,Pasajeros,2021
2021-10-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,403,33,8,Salida,Pasajeros,2021
2021-10-22 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,222,13,2,Entrada,Pasajeros,2021
2021-10-22 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,113,14,3,Salida,Pasajeros,2021
2021-10-23 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-10-23 00:00:00,CMA CGM RODOLPHE,9722699,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-10-23 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-10-23 00:00:00,SEA DOLPHIN,9807229,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-23 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-10-24 00:00:00,AGIOS DIMITRIOS,9349605,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-10-24 00:00:00,HIGH ADVENTURER,9788435,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-24 00:00:00,MAERSK LAVRAS,9526928,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-10-25 00:00:00,ATLANTIC III,9001540,BUQUEBUS,133,23,1,Entrada,Pasajeros,2021
2021-10-25 00:00:00,ATLANTIC III,9001540,BUQUEBUS,204,24,1,Salida,Pasajeros,2021
2021-10-25 00:00:00,ATLANTIC III,9001540,BUQUEBUS,254,23,3,Entrada,Pasajeros,2021
2021-10-25 00:00:00,ATLANTIC III,9001540,BUQUEBUS,87,22,0,Salida,Pasajeros,2021
2021-10-25 00:00:00,DO—A KEIKO,4661,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-10-25 00:00:00,FRANCISCO,9610028,BUQUEBUS,281,34,5,Entrada,Pasajeros,2021
2021-10-25 00:00:00,FRANCISCO,9610028,BUQUEBUS,438,34,9,Salida,Pasajeros,2021
2021-10-25 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-10-25 00:00:00,MAERSK LAVRAS,9526928,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-10-25 00:00:00,REINA DEL PARANA,2436,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-10-25 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,183,15,2,Entrada,Pasajeros,2021
2021-10-25 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,153,13,3,Salida,Pasajeros,2021
2021-10-26 00:00:00,CMA CGM RODOLPHE,9722699,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-10-26 00:00:00,COSCO SHIPPING RHINE,9731951,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-10-26 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-10-26 00:00:00,PARANAGUA EXPRESS,9786724,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-10-26 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,142,13,0,Entrada,Pasajeros,2021
2021-10-26 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,43,13,0,Salida,Pasajeros,2021
2021-10-27 00:00:00,ATLANTIC III,9001540,BUQUEBUS,87,22,0,Entrada,Pasajeros,2021
2021-10-27 00:00:00,ATLANTIC III,9001540,BUQUEBUS,148,23,2,Salida,Pasajeros,2021
2021-10-27 00:00:00,ATLANTIC III,9001540,BUQUEBUS,267,23,0,Entrada,Pasajeros,2021
2021-10-27 00:00:00,ATLANTIC III,9001540,BUQUEBUS,70,23,0,Salida,Pasajeros,2021
2021-10-27 00:00:00,BG. WARRIOR,9250012,PUERTO BUENOS AIRES,0,16,0,Salida,Carga,2021
2021-10-27 00:00:00,COSCO SHIPPING RHINE,9731951,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-10-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,268,29,2,Entrada,Pasajeros,2021
2021-10-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,295,29,1,Salida,Pasajeros,2021
2021-10-27 00:00:00,PARANAGUA EXPRESS,9786724,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-10-27 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,147,13,1,Entrada,Pasajeros,2021
2021-10-27 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,83,13,0,Salida,Pasajeros,2021
2021-10-28 00:00:00,JOYCE,9338814,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-10-28 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-10-28 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,171,13,1,Entrada,Pasajeros,2021
2021-10-28 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,84,13,1,Salida,Pasajeros,2021
2021-10-28 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
